no_board,time,gas_smoke,temperature,humidity,lat,long,proba,is_fire
3,2023-08-08 13:32:00,1379924.4764285716,34.892857142857146,55.721428571428575,13.67736111111111,100.4555,0.0048046475,0.0
3,2023-08-08 13:33:00,1485046.4749999992,34.723076923076924,56.08461538461539,13.67736111111111,100.4555,0.0028202808,0.0
3,2023-08-08 13:34:00,650550.56,34.77777777777778,56.21666666666667,13.67736111111111,100.4555,0.0012389373,0.0
3,2023-08-08 13:35:00,8647.281818181818,35.081818181818186,55.54545454545455,13.67736111111111,100.45550000000001,9.19673e-05,0.0
3,2023-08-08 13:36:00,8124.607999999999,34.94666666666667,55.77333333333333,13.67736111111111,100.4555,7.800817e-05,0.0
3,2023-08-08 13:37:00,7080.9575,35.05625,55.48125,13.67736111111111,100.4555,0.00016060495,0.0
3,2023-08-08 13:38:00,5855.005714285714,35.17142857142857,55.214285714285715,13.67736111111111,100.4555,7.9038495e-05,0.0
3,2023-08-08 13:39:00,5492.555,35.233333333333334,55.13333333333333,13.67736111111111,100.45549999999999,0.0004313976,0.0
3,2023-08-08 13:40:00,2864.2735714285714,35.142857142857146,55.42142857142857,13.67736111111111,100.4555,0.00073008623,0.0
3,2023-08-08 13:41:00,1107.725,34.550000000000004,56.60833333333333,13.67736111111111,100.45549999999999,7.086456e-05,0.0
3,2023-08-08 13:42:00,2259.91375,34.70625,56.40625,13.67736111111111,100.4555,0.00012072499,0.0
3,2023-08-08 13:43:00,1743.4639130434782,34.7304347826087,56.36086956521739,13.67736111111111,100.45550000000001,0.00010253098,0.0
3,2023-08-08 13:44:00,1492.0459999999998,34.88666666666666,55.96666666666667,13.67736111111111,100.4555,0.00015184333,0.0
3,2023-08-08 13:45:00,1433.8242857142857,34.892857142857146,56.07857142857143,13.67736111111111,100.4555,0.00011468709,0.0
3,2023-08-08 13:46:00,1039.707777777778,34.922222222222224,56.12777777777778,13.67736111111111,100.4555,0.00011640073,0.0
3,2023-08-08 13:47:00,1676.795,34.43333333333333,56.949999999999996,13.67736111111111,100.45549999999999,5.5533263e-05,0.0
3,2023-08-08 13:48:00,2367.0433333333335,33.949999999999996,57.63333333333333,13.67736111111111,100.45549999999999,8.091353e-05,0.0
3,2023-08-08 13:49:00,1533.7337931034483,33.734482758620686,58.02413793103448,13.67736111111111,100.4555,8.878223e-05,0.0
3,2023-08-08 13:50:00,3656.8716666666664,33.90833333333333,57.9,13.67736111111111,100.45549999999999,7.219048e-05,0.0
3,2023-08-08 13:51:00,3713.9118750000002,34.0375,57.6,13.67736111111111,100.4555,9.62646e-05,0.0
3,2023-08-08 13:52:00,1980.4727272727273,34.64090909090909,56.79545454545455,13.67736111111111,100.45550000000001,0.00042038818,0.0
3,2023-08-08 13:53:00,1619.6419230769231,34.78846153846154,56.53846153846154,13.67736111111111,100.4555,0.00018093377,0.0
3,2023-08-08 13:54:00,1363.1595,35.075,56.105,13.67736111111111,100.4555,0.00065712974,0.0
3,2023-08-08 13:55:00,1200.11,34.858333333333334,56.637499999999996,13.67736111111111,100.45549999999999,8.512692e-05,0.0
3,2023-08-08 13:56:00,1760.76,34.49285714285714,57.392857142857146,13.67736111111111,100.4555,0.0013025432,0.0
3,2023-08-08 13:57:00,1607.2325,34.7125,56.80416666666667,13.67736111111111,100.45549999999999,0.0024566806,0.0
3,2023-08-08 13:58:00,1709.5574074074075,34.9,56.507407407407406,13.67736111111111,100.4555,0.00191616,0.0
3,2023-08-08 13:59:00,1439.7214814814815,35.288888888888884,55.4,13.67736111111111,100.4555,0.0031442312,0.0
3,2023-08-08 14:00:00,1386.9219999999998,35.22,55.059999999999995,13.67736111111111,100.4555,0.00047728154,0.0
3,2023-08-08 14:01:00,1371.2107142857144,34.66428571428572,56.278571428571425,13.67736111111111,100.4555,0.0027235711,0.0
3,2023-08-08 14:02:00,1549.6008333333332,34.425,56.46666666666667,13.67736111111111,100.45549999999999,0.0022327981,0.0
3,2023-08-08 14:03:00,1386.6128125,34.434374999999996,56.128125000000004,13.67736111111111,100.4555,0.0019028402,0.0
3,2023-08-08 14:04:00,742.9519642857142,34.121428571428574,56.973214285714285,13.67736111111111,100.4555,4.0584415e-05,0.0
